tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
100,100,53.27706,19.71022,9391.2,327.0,LOT283,1,10.0,45.1255,2.6518,39.6229,50.4313,88.4649,1.6381,0.0,1.0191,0.0566,-0.0109,0.0787,0.4774,0.6137,0.3689,0.395,-45.9335,-49.0964,-50.0051,-1.0839,-0.2243,2.2558,224.9087,0.3571,1064.4432,-698.0765,676.4694,-1454.1402,-65.5032,1444.7018,-1660.4134,-1988.1405,22549500.1518,20254116.4039,20819626.2726,23649505.1061,24480996.1155,23343400.1139,22655270.1312,22469618.6754,-226359.8381,-970993.7398,-2244985.7503,1644705.8581,826163.904,-1614399.0043,1269274.864,555257.0299,763.3899,817.5167,788.8678,719.8158,909.203,764.0465,948.3105,658.4092,716.5214,604.3964,833.2581,910.0576,865.216,753.7348,831.943,775.002,1530.5106,1486.7633,1718.4927,1561.6692,1319.6266,1469.0524,1571.0847,1410.4188,1569.0047,1363.619,1546.4207,1764.7617,1550.4496,1834.3606,1468.7075,1961.7443,48.7232,61.197,21.1105,-252.6307,-23.5282,183.1929,-33.465,137.9122,0.0539,-0.0048,0.0671,-0.0495,0.1054,0.047,-0.1362,-0.0017,45.5467,46.2725,44.2799,46.4197,46.1047,42.5021,44.2186,48.1452
101,101,53.28818,19.69765,9375.0,327.0,LOT283,1,9.0,45.2891,2.8481,39.6442,49.4776,74.1179,2.7444,0.0,0.9692,0.0524,-0.0174,0.1126,0.4583,0.5443,0.3438,0.3755,-44.5471,-44.4257,-48.7904,4.7621,0.2326,2.3907,218.4604,0.1066,-1377.9767,-1250.2407,-110.0969,-2210.4034,1471.3196,-1245.2775,-1377.5048,993.6076,20963231.6451,20340303.4488,22799971.541,21436725.4355,22441962.9911,21603404.0866,23202367.9846,25819655.0546,286163.0461,-548243.26,-487905.8755,970562.7922,-1392657.3655,376658.9598,1555525.6735,2004884.6225,602.1144,770.9943,781.2361,955.6465,883.1726,720.67,826.6995,686.1802,853.5797,838.8657,785.3945,754.7442,741.0868,882.4406,541.0197,843.9106,1484.3514,1344.3676,1386.0558,1508.3882,1251.5366,1045.7592,1734.0688,1502.5017,1735.8669,1347.4701,1208.3211,1215.4867,1684.3798,1558.4558,1543.0676,1580.3316,-175.1033,-70.1133,-101.3837,-361.8164,-134.8413,-255.7176,272.6713,177.6293,-0.0015,0.0162,0.0543,-0.0714,-0.0204,0.0069,0.1206,-0.0512,43.1051,46.9365,45.2484,46.9433,44.1652,44.7783,48.3391,42.5044
102,102,53.2993,19.68508,9360.0,327.0,LOT283,1,9.0,45.2575,2.6037,40.1487,49.1561,88.6308,2.5933,0.0,1.0375,0.0537,0.0156,0.0877,0.5115,0.6326,0.3798,0.3696,-45.9585,-43.2446,-46.813,-0.2296,0.6711,2.8413,219.9051,0.3796,-930.0364,2794.4917,-408.2169,993.1979,-1166.2696,-669.1195,-1420.8318,357.7944,23757784.3108,22184976.3914,22345765.7237,22940315.7203,23272913.0235,23009958.614,21371324.4211,22671568.3755,510631.9422,215281.9975,-1269101.3001,1273870.5779,-216485.5622,67331.8702,-600393.5653,1301397.2206,853.9443,895.1832,970.9206,750.013,823.9529,909.482,650.9382,658.1512,777.6574,769.2653,759.3128,767.2104,878.3011,764.5963,750.8591,742.0786,1363.0403,1485.837,1616.0529,1458.8596,1542.3007,1553.206,1502.9887,1469.0274,1558.8786,1499.716,1505.8809,1476.4856,1454.3212,1462.3262,1372.9972,1355.9003,179.1296,48.8092,151.2317,-164.8489,-153.0391,190.6771,-358.8649,-394.7205,0.0229,-0.0438,0.0408,-0.0111,0.018,-0.0183,-0.0394,0.042,45.8714,43.4373,44.9069,42.7065,44.5983,42.0588,46.2651,42.223
103,103,53.31042,19.67251,9346.5,327.0,LOT283,1,12.0,45.0828,2.6823,39.0093,49.9989,86.7671,2.7495,0.0,1.0058,0.0598,-0.0249,0.1885,0.4645,0.5623,0.4054,0.3806,-44.0259,-46.4468,-46.5657,3.9244,-0.0453,6.5134,221.7194,0.3088,-4167.8301,-197.0172,784.4791,-3931.7521,2673.1225,-2408.6125,789.2715,-2316.84,22950174.2694,20931065.9759,23067342.4746,19943756.7037,23883465.5774,21483640.7713,22137014.9618,19346232.9748,618294.732,-11464.1317,-512555.7617,-242013.2437,-406684.9664,-452682.7214,76360.8238,988173.6496,782.4903,702.1211,957.9683,893.7314,1045.3347,705.5827,918.671,844.7462,809.6119,873.8906,883.2012,821.2163,871.6462,783.2104,724.2799,736.1069,1432.1127,1469.0137,1458.0276,1435.8491,1602.2409,1683.7881,1471.4356,1578.084,1454.3201,1395.0196,1850.7481,1640.7611,1909.6541,1572.2456,1371.7959,1192.5923,275.3888,-177.5077,-0.1075,307.1287,-42.3253,38.0269,-83.2607,-150.3847,0.0288,0.0294,0.0068,-0.0361,-0.0139,0.015,0.0495,-0.0254,46.4772,43.9255,44.6882,44.8359,41.7614,42.8657,43.2046,46.5701
104,104,53.32154,19.65994,9334.4,327.0,LOT283,1,11.0,43.5452,2.2418,38.0825,47.8558,92.4015,2.4724,0.0,0.9752,0.0641,0.0072,0.1674,0.4982,0.5108,0.3966,0.3727,-42.4889,-47.5891,-45.012,1.2479,0.8362,6.2802,225.4652,-0.1533,-166.572,877.6745,1088.9099,-364.9337,-850.4283,-2356.91,1326.8138,-1072.2994,24146177.5199,23001477.6068,23027638.9353,25088399.8471,21950366.7412,23059427.9893,19366446.1146,21691507.0927,864616.9072,-2632249.4846,140396.9969,695372.1943,-702210.1653,439666.7631,-165012.4485,71209.6003,782.0307,814.5891,764.0212,691.9249,828.1445,805.5603,733.4241,982.5536,622.3324,570.8787,672.2099,854.282,645.4619,813.8705,791.7044,834.8327,1666.9944,1515.277,1522.2023,1543.2541,1599.3111,1679.8427,1578.0951,1451.3466,1570.5967,1416.3703,1824.6749,1561.9578,1603.2394,1714.5241,1753.6762,1221.8936,153.0188,-178.7346,143.6368,246.9666,41.7661,-160.3584,-261.437,-31.4932,0.0111,-0.1208,-0.0365,-0.0449,0.0272,0.0104,-0.053,-0.0394,46.8215,45.8515,43.2871,48.9254,46.0111,43.0667,45.3322,46.3856
105,105,53.33266,19.64738,9324.1,327.0,LOT283,1,11.0,45.9063,2.409,40.4242,51.3899,96.572,3.4489,0.0,0.9466,0.0632,0.0641,0.1667,0.4193,0.5577,0.3298,0.3853,-40.9507,-45.8864,-47.7654,2.0525,0.3997,6.8112,222.7656,0.4109,-1118.3777,-2626.9464,733.0713,312.6861,3441.2722,2237.833,-933.8235,260.2332,19200774.4101,22198835.0982,22689551.4702,20423184.1196,23822253.3427,19675814.764,23375364.7646,22721989.6673,-153908.0528,-820349.1863,342037.8715,585932.638,-762318.3093,-421465.2802,901778.7991,-796877.9435,960.3534,825.2148,665.4671,702.1051,742.4231,710.7532,871.0192,684.4906,844.8023,816.3641,812.0819,820.4192,1011.8636,842.2326,969.5675,721.6935,1542.1056,1490.5238,1523.5693,1377.9575,1591.4337,1494.0807,1329.5197,1765.2907,1577.0076,1959.9147,1263.3817,1551.2657,1373.6519,1511.3551,1701.8041,1270.5704,161.876,20.8742,322.6615,259.726,-107.8963,31.1641,160.0231,120.6909,0.0226,0.0724,-0.0875,0.0958,-0.0355,-0.0383,0.0364,-0.0578,44.1535,48.0272,46.8836,45.3925,43.1807,50.4866,44.0335,46.3174
106,106,53.34378,19.63481,9315.4,327.0,LOT283,1,12.0,48.1078,2.4688,41.4435,52.6216,89.5801,3.758,0.0,0.9712,0.0736,0.0661,0.1068,0.4772,0.6183,0.3747,0.4144,-43.5221,-43.6813,-49.3188,2.49,0.6492,9.0256,220.393,0.3209,2024.4057,657.2291,757.1166,1170.2946,87.2699,1457.1823,670.2625,193.9508,22202997.2497,16056199.3933,23133464.628,22209730.9896,19580946.392,21447890.9441,19350593.5257,22202777.5461,2338814.5717,-327974.0405,29899.5157,-223747.6252,124783.7828,-428560.7892,648032.0377,-1903585.7658,824.0169,624.3878,863.9394,777.8485,702.593,813.6494,901.9835,873.0195,760.245,1010.6525,799.5459,918.6872,744.6332,763.4537,744.4554,522.8349,1377.3255,1740.9417,1612.22,1444.2917,1278.5539,1359.714,1558.7483,1353.6533,1482.1839,2020.939,1603.0464,1489.9707,1776.6389,1417.9387,1252.5603,1827.8591,-154.5708,-43.1912,-181.3004,-55.7406,122.4465,-138.5104,58.6632,-72.9825,-0.0424,0.0525,-0.0231,-0.034,-0.0274,-0.0229,-0.0126,-0.0435,43.808,43.7824,46.9109,42.528,44.0095,46.3646,47.3715,40.0142
107,107,53.3549,19.62224,9308.7,327.0,LOT283,1,10.0,47.3774,2.0048,41.7562,52.4994,88.0723,4.1158,0.0,0.9529,0.0721,0.0808,0.1841,0.4977,0.5399,0.405,0.4128,-43.6374,-44.668,-48.0043,0.5532,0.0373,9.5794,221.1929,0.404,2846.2408,-246.9646,-1845.4753,2340.4418,-838.4252,2442.8972,-388.0105,-424.5162,19708334.8819,21600038.5644,21269777.0437,21657027.4609,22821672.4494,21957833.6775,20337031.9408,21508229.8504,-485920.3247,187640.354,47913.8701,-20325.916,-1245750.9208,1556784.32,563755.2165,598463.3769,980.786,715.4157,668.3237,686.841,614.9645,742.6992,662.15,834.0857,559.7272,918.6181,751.8453,813.1857,689.2617,848.2669,717.3602,769.59,1513.8826,1455.955,1434.9804,1277.2447,1774.8255,1559.2932,1380.4058,1407.0335,1290.1501,1526.0454,1515.0957,1620.4173,1288.5557,1381.2776,1589.6537,1831.5106,162.8055,329.6286,-133.1316,516.5553,-116.803,52.7023,44.7448,148.6848,0.0082,0.0266,0.0295,0.0138,0.0086,-0.0246,0.022,-0.0201,45.7154,43.6968,44.4504,43.6822,46.5964,47.8559,44.1563,47.5558
108,108,53.36603,19.60967,9303.8,327.0,LOT283,1,12.0,45.005,1.6485,40.1158,48.9325,76.6155,5.2606,0.0,0.9437,0.093,0.051,0.1965,0.4725,0.557,0.3199,0.4303,-42.8423,-44.7242,-45.7469,7.1656,1.0649,12.1207,215.0302,0.4049,-1026.9422,-1032.6718,696.4842,1764.0335,1443.9172,-2674.3307,181.6328,-3244.817,23970190.9582,21218078.3042,20582806.9489,22862994.6943,22325275.4416,21292922.8995,22670318.3856,20695738.9298,679722.655,445798.9396,-588158.1059,-1028249.4237,817527.798,-270558.1745,449823.3762,-592933.7345,716.2648,879.0543,928.0074,889.1065,783.4573,804.238,720.2489,860.8179,959.4099,811.8736,867.0943,715.2413,800.89,844.7346,699.3061,840.4113,1399.9548,1246.9024,1403.767,1706.738,1573.4229,1962.4009,1442.4656,1634.2375,1612.7264,1728.8808,1538.55,1235.7571,1303.8251,1682.2263,1197.7262,1286.6428,68.8109,-36.935,-78.907,-45.9514,166.9065,-109.9704,95.4213,244.4219,-0.0806,-0.1184,0.0161,-0.0002,0.1111,0.0369,0.0313,0.0689,46.2129,49.0648,44.6348,44.733,44.5266,44.6106,45.037,45.1509
109,109,53.37715,19.59711,9300.9,327.0,LOT283,1,12.0,42.4421,2.4625,36.1764,45.8231,75.7233,4.7389,0.0,0.9521,0.0764,0.075,0.2094,0.4832,0.5584,0.4357,0.4349,-43.8282,-44.5657,-44.6252,3.4146,1.0973,11.7287,216.4575,0.3271,-2415.4114,907.4715,-581.6767,509.3046,-1437.0101,213.756,-2279.0214,1523.0612,20757568.13,22848453.6485,20303089.4823,22944350.2988,25427637.3804,23960293.7887,22569941.6985,20592434.8238,-808851.2194,315254.7467,1359077.2562,-429217.7425,1256489.2415,246454.8692,-114206.2306,-1333895.954,582.126,727.7954,811.4044,834.0123,955.255,781.6478,778.9387,702.3435,853.4102,730.6751,879.6588,861.3471,818.2594,702.5122,822.1234,1135.7325,1454.1326,1757.8531,1466.2911,1515.5189,1659.5968,1450.8157,1270.7915,1232.3762,1512.3683,1512.1956,1691.8105,1410.3403,1776.1716,1458.5917,1644.6201,1473.2467,-0.7007,85.0567,-175.0847,252.704,-68.6556,112.9783,429.1118,316.9927,0.0495,0.0863,-0.0185,-0.0852,-0.0339,-0.0579,-0.0995,-0.0123,45.5218,46.0538,47.7586,47.0979,43.3294,46.6856,42.7332,46.9979
110,110,53.38827,19.58454,9300.0,327.0,LOT283,1,9.0,47.1449,1.7565,42.0939,51.3379,90.5541,4.9153,0.0,0.9036,0.0772,0.0665,0.1529,0.5528,0.569,0.3719,0.3954,-41.7256,-45.3892,-46.525,5.7497,0.7975,18.5073,214.9509,0.6006,-409.9171,-3185.3671,-1102.1603,1365.5667,1150.4948,-333.0005,1730.4624,360.3473,23418348.8211,21022513.8102,21567814.5383,20582366.3255,22166474.6541,20686724.8582,22073519.8198,23834873.1885,-401395.0959,1345112.8418,633003.8767,690184.5953,1989781.9412,-1843863.4949,-738861.1639,622546.1352,1153.0756,812.6935,850.2005,920.6585,714.0483,799.9508,834.1301,928.6108,773.521,826.3911,871.4114,840.4083,796.9075,883.5732,932.552,804.7867,1645.7766,1449.421,1520.0271,1427.0431,1644.8458,1607.3621,1820.4326,1718.634,1528.7222,1280.2757,1679.9058,1926.5895,1612.2901,1713.436,1462.7235,1829.6238,-188.6468,-94.9073,65.6563,-233.3516,-82.076,72.2389,-160.3171,28.6538,-0.1014,0.0145,-0.058,-0.0242,-0.0031,-0.0535,-0.0011,-0.0007,46.3809,43.9238,43.2518,43.8506,44.4121,48.5329,45.8442,44.7637
111,111,53.39939,19.57197,9301.1,327.0,LOT283,1,10.0,45.0021,2.233,38.2548,50.1146,97.6842,4.9993,0.0,0.9246,0.0656,0.09,0.1846,0.4559,0.5749,0.4021,0.3706,-45.2485,-42.5549,-44.8756,8.109,0.6112,14.8817,223.8231,0.7429,48.5994,-1660.7958,4405.4209,-1168.0521,2131.0429,26.5328,326.017,139.6644,23209613.0682,24383250.0452,21645360.6548,23226629.0274,23011947.2293,22217634.791,21104474.1989,19684142.2473,398966.4404,-228595.1028,-823182.8595,320415.9135,-215496.8632,-1036792.7092,-431953.9026,-1330760.9607,917.1317,887.2497,635.6852,822.903,957.6916,847.1536,784.8346,861.4769,543.4416,603.6162,593.0809,773.2415,505.5941,884.5619,773.4145,782.1844,1471.9921,1218.5801,1415.0492,1291.4759,1570.9509,1655.0054,1810.2625,1821.5592,1435.6261,1458.9521,1471.5713,1451.579,1388.964,1459.4517,1233.0483,1632.744,47.3195,-124.9998,46.0604,-114.9032,-334.5902,175.053,206.7765,-49.8335,-0.0111,-0.0262,-0.0079,-0.0223,0.0145,-0.0138,-0.0229,0.008,48.9854,45.6515,45.8394,48.6132,44.6566,45.3954,43.8309,48.2491
112,112,53.41051,19.5594,9304.2,327.0,LOT283,1,10.0,47.1426,1.598,40.9977,51.5166,121.6742,5.523,0.0,0.9247,0.0905,0.0675,0.2092,0.4809,0.6142,0.422,0.4148,-43.2424,-45.4534,-43.1838,5.5334,0.9275,18.3704,222.7675,0.8949,-1050.226,2324.9358,237.169,-650.3274,597.2613,-163.4999,-402.5197,75.6878,22002698.6697,21011459.2264,21406576.5683,20591078.2187,23207489.9091,22685970.3239,19291840.6199,23160496.1127,616753.422,-80417.7875,-1242865.2559,868866.5445,1282939.6413,-539369.0226,-945566.6534,-492063.9682,842.0923,784.8229,855.5651,1029.6018,1043.7275,802.1414,805.8281,643.7606,1015.856,925.7526,917.487,675.106,784.4691,743.921,740.1388,750.7242,1550.3211,1600.1808,1545.049,1490.3734,1520.0003,1505.0645,1547.8843,1655.5209,1420.0823,1468.5104,1060.7089,1445.0584,1884.7771,996.4272,1517.9926,1539.0783,-77.266,252.9495,179.8133,-508.599,-384.6246,294.9879,180.4183,-105.5343,0.0052,0.1002,0.004,0.1062,0.0698,0.0083,-0.0476,0.0785,44.0918,44.4634,42.5238,44.4316,43.5407,44.6221,43.8199,45.7835
113,113,53.42163,19.54683,9309.2,327.0,LOT283,1,9.0,46.841,2.3829,39.5964,50.3475,95.1173,4.1513,0.0,0.9046,0.0937,0.0738,0.2282,0.5058,0.6051,0.4419,0.4,-40.8594,-45.2458,-44.5816,7.5018,0.8432,19.0752,218.6608,0.8203,-1360.3706,1643.3131,396.6964,-721.1915,313.4147,-2054.2116,3226.4255,2027.7814,21095664.8745,21074133.5012,20966373.1812,22088748.8462,20845372.1703,23764315.4492,19944405.8236,22859611.6713,291515.6073,-1295217.627,-1556894.9966,788553.7893,-281866.6345,976053.3614,796078.8392,-42291.7863,946.6936,729.3782,714.3827,824.2296,878.0466,753.1887,734.9572,816.3138,676.773,918.2609,944.5665,729.5988,938.0497,748.8458,865.2238,920.84,1496.2499,1648.4384,1515.6746,1586.627,1708.3894,1414.4592,1465.1578,1501.0374,1372.4915,1617.1284,1601.9895,1462.7852,1600.3394,1816.6406,1821.126,1138.9251,-67.2034,170.3404,96.9081,293.8158,487.8017,81.8906,-11.3217,-14.9788,-0.032,0.0521,0.0834,-0.1108,0.0452,0.0082,-0.08,-0.0104,43.7963,44.693,45.0919,47.3322,43.9527,46.5814,42.5323,42.3401
114,114,53.43275,19.53427,9316.1,327.0,LOT283,1,9.0,47.1803,1.7216,40.6492,50.992,93.0875,5.464,0.0,0.895,0.0853,0.179,0.309,0.5383,0.7489,0.4515,0.394,-41.5131,-40.8764,-44.867,4.6953,0.4465,18.6626,220.4053,0.7916,5.2647,1996.9789,-1239.8757,-1536.3274,2980.7437,4142.8884,-136.8273,-230.072,20343536.4756,22259386.8597,22535749.5839,20664444.7786,21218898.13,21078924.9169,22581647.1374,20760528.9278,340852.174,1318004.9216,-1781581.6027,1687665.7157,1762263.7938,1992422.3049,-1694442.5457,880217.8419,872.434,758.6475,841.5369,875.578,727.6621,870.7552,713.8564,799.9315,669.043,878.7331,583.7592,1114.2052,977.5582,915.5767,653.3337,876.6003,1690.5144,1427.6073,1680.2574,1459.4775,1490.7798,1647.4318,1372.1291,1618.7306,1583.9184,1830.2251,1390.1092,1310.06,1502.1621,1372.3349,1698.3569,1665.8546,-122.6074,98.7517,-5.0531,194.2263,532.0596,-19.2838,188.0874,-222.7203,0.034,-0.0082,0.0463,-0.0023,0.065,0.0383,-0.0354,0.0178,42.7109,49.8577,46.4302,45.3224,43.9465,46.3089,44.5176,44.1685
115,115,53.44387,19.5217,9324.9,327.0,LOT283,1,11.0,48.3983,1.2093,41.7061,52.3972,112.196,5.4657,0.0,0.8666,0.0837,0.1179,0.2429,0.5037,0.725,0.3493,0.4092,-42.2573,-42.6803,-43.9529,5.684,1.2002,15.3567,220.4696,1.3228,937.7916,960.6669,-2899.4648,-189.6737,-621.04,-2543.8702,-1973.8521,-2532.1205,22741102.2822,19957732.3496,22898114.9128,22437610.8616,22327987.5723,21534918.232,20966300.0053,24170291.6866,-963101.0883,1356156.5932,892497.5004,-1109810.0544,1137348.1,-1639432.9466,1808880.9971,48586.3142,850.598,867.9852,965.1744,814.9575,662.0652,751.4451,798.5671,551.9033,787.2227,852.2261,754.9941,787.1507,846.5792,903.0548,861.568,701.1877,1690.1541,1673.5869,1642.8406,1356.2804,1459.1779,1388.9342,1181.6714,1406.2928,1243.9125,1309.9135,1790.9291,1959.7798,1509.5219,1643.7189,1451.0828,1453.2908,174.9102,-788.7585,-223.9793,-198.7539,-227.4531,-134.9151,-378.9184,250.2587,-0.0303,0.0588,0.0249,-0.0326,-0.0257,-0.0413,-0.017,-0.0096,44.8158,43.5367,45.4972,47.6926,43.3746,46.7606,44.3707,45.9285
116,116,53.45499,19.50913,9335.4,327.0,LOT283,1,11.0,45.8,2.1036,40.6029,49.6911,130.2497,6.0695,0.0,0.8806,0.094,0.1088,0.2375,0.5077,0.6501,0.4107,0.3847,-40.1618,-42.2688,-46.9291,6.3605,1.3856,24.0614,223.051,0.9782,-575.8159,966.8388,2589.9419,-1438.4201,547.3437,-883.8305,-1422.7656,-427.2462,22204531.5277,19731701.3299,22230931.8739,21008376.3131,20911172.3288,22472795.1138,25529836.2825,20585611.9183,-1745220.361,-1038356.9524,292832.9843,-1469209.5474,900308.2702,-522582.6722,1912620.3527,261496.8262,569.5047,774.9528,968.5346,638.3651,819.4418,605.6433,863.5024,748.3074,811.4718,919.688,728.274,649.4347,705.6888,838.1867,523.4854,925.6957,1563.4733,1791.7871,1695.5555,1434.7098,1605.3183,1309.4143,1616.5978,1535.098,1530.4615,1383.8542,1603.0577,1651.5169,1574.8074,1581.5965,1544.7767,1587.4385,-285.9954,90.8798,172.0023,78.4357,25.0667,144.5182,96.3344,39.8977,0.0288,0.0252,0.0057,-0.0586,0.0448,0.0783,-0.0704,0.0553,45.1575,45.3907,47.4382,45.223,45.7088,41.9504,48.4617,46.271
117,117,53.46611,19.49656,9347.6,327.0,LOT283,1,10.0,46.2605,1.8565,40.6508,49.0838,124.9733,8.3798,0.0,0.8626,0.1052,0.14,0.2487,0.5939,0.6408,0.3536,0.4099,-39.0771,-42.272,-43.8561,4.505,1.3817,21.079,225.7005,1.1847,579.2681,-2529.1641,3284.63,-234.1629,964.7462,-2759.6671,-3710.6747,-292.935,23905529.1822,21477113.4086,24736900.0739,20471255.818,22850504.7301,19595209.6148,22358903.2602,21040374.4239,1451736.0785,-498797.8821,-345464.7917,17732.7389,-2377467.0393,-561146.9461,-56127.257,497641.1632,899.5256,700.3137,804.8403,911.5394,852.983,696.5926,800.6058,624.1744,882.1117,946.5011,800.3424,837.3439,474.4282,732.3152,777.418,739.5889,1421.1585,1449.3972,1481.3982,1422.9351,1568.8025,1636.7773,1552.9239,1346.5848,1738.5023,1567.5258,1537.5404,1315.6716,1620.0478,1346.7748,1582.9452,1313.2465,-58.8772,179.8199,6.8464,-28.3053,131.9324,156.0005,329.7488,422.2587,0.0216,-0.0761,-0.0436,-0.0395,0.0619,-0.0924,0.0459,-0.0108,46.7648,41.5286,47.3086,45.9306,45.4037,43.2992,44.1713,45.7301
118,118,53.47723,19.48399,9361.3,327.0,LOT283,1,11.0,45.6377,1.5035,39.4386,49.5026,96.9982,6.2706,0.0,0.9075,0.0814,0.1013,0.2502,0.6179,0.7459,0.389,0.4297,-40.0542,-40.6011,-42.6565,11.6225,0.7297,25.5968,220.2681,1.1682,-1305.8406,-3328.8401,-1418.1644,-1016.886,-1768.1506,-2388.7639,610.8554,-285.5752,23698064.6752,22388373.3001,19001735.3392,21434407.5602,21771560.3479,22808893.9593,22094658.9983,19529779.4639,456499.5762,105965.8769,312089.6201,53072.1675,448045.1513,232638.3473,-112759.6453,-455790.5271,751.9235,686.0076,826.8875,713.5735,764.7257,634.1432,692.941,889.4892,767.651,706.9394,738.4691,830.4166,992.9827,635.8464,867.1695,793.6519,1658.263,1514.3545,1341.3322,1702.0308,1216.5186,1602.6239,1400.4709,1552.5133,1549.755,1171.7602,1322.5244,1848.2407,1668.9225,1364.8228,1500.2239,1493.7907,91.3851,150.7384,-189.3489,114.13,-246.8889,-369.7775,-71.4874,-178.2157,-0.1138,0.0845,0.0073,-0.0483,0.0141,0.0,-0.0047,0.0932,46.3362,45.9839,43.1141,46.6704,40.2515,42.9858,48.5344,46.7465
119,119,53.48835,19.47143,9376.4,327.0,LOT283,1,11.0,47.1215,1.8877,41.0569,49.7578,101.5664,6.4912,0.0,0.8592,0.1412,0.2006,0.2705,0.5444,0.7525,0.4307,0.3794,-40.9821,-39.6002,-43.3897,9.465,1.3819,22.5657,211.9945,0.818,-660.7879,-212.3742,-697.1854,792.6202,1722.1226,-2416.1804,2440.5112,-1944.7073,22000072.0924,21793415.3179,21873779.1613,22086676.9667,25099395.9867,21881290.9877,23750802.8954,22123807.1918,-387336.3324,567689.7798,1029968.9928,-560875.3531,-591535.0463,-237757.6933,430810.6019,1656385.5531,731.4098,753.9822,893.6377,626.0962,823.1738,816.5511,758.9753,782.6414,731.9389,927.0816,735.2986,909.5472,846.6286,751.6559,805.56,777.4468,1201.2915,1577.0264,1575.211,1465.7945,1583.4455,1683.0118,1191.6741,1127.1604,1195.3174,1568.2095,1488.4826,1186.8891,1051.9545,1697.2354,1492.9363,2001.0933,-25.6682,82.7966,122.9314,168.1391,203.7438,-78.7445,113.4902,41.652,-0.0427,-0.0164,-0.0262,-0.0062,0.0264,-0.0414,-0.0276,0.0296,42.5858,45.0905,45.3978,44.2901,45.5821,45.5367,45.1046,41.0867
120,120,53.49947,19.45886,9392.7,327.0,LOT283,1,10.0,46.0713,1.8065,39.483,49.2005,87.9934,7.3449,0.0,0.8902,0.1129,0.0622,0.209,0.5967,0.691,0.3804,0.4263,-39.0431,-42.2092,-44.8012,7.6317,1.4588,28.9553,222.4015,1.8758,1888.5976,568.1216,559.5512,654.4019,-1918.2717,-650.3727,1737.7907,481.5974,18991286.5917,23459431.5309,23069412.8352,23453421.525,21567516.1365,19927049.6974,22231507.0564,22100453.5854,1354547.8329,661178.8697,365565.5656,-99091.055,1456932.7154,-233533.0009,-1447006.1392,24767.1207,845.7755,542.121,889.3668,1015.1623,729.568,681.1284,799.4569,692.235,700.782,652.8336,674.6558,801.0817,676.1698,792.2293,809.1708,851.8159,1446.008,1474.4873,1388.2526,1354.345,1408.8733,1813.7072,1282.4611,1574.588,1239.0594,1420.33,1709.2241,1425.5255,1470.9266,1588.832,1294.5993,1312.2788,-339.0916,-5.5279,-93.0013,264.1241,204.5191,221.559,82.9106,91.8042,0.0062,-0.0548,0.002,-0.0223,-0.0602,-0.0497,0.0415,-0.0255,49.5097,44.7495,43.1327,43.5848,44.0156,47.7052,44.5484,46.8797
